Date,crypto,Open,High,Low,Close,Volume,returns,log_returns,volatility_7d,volatility_30d,returns_squared,price_normalized
2020-10-22,BNB,29.765539169311523,31.30000686645508,29.7644157409668,30.658191680908203,530907796,0.029753695363939903,0.029319642930614682,0.03145284894416622,0.026201231360209177,0.0008852823878101389,0.002961873301006756
2020-10-23,BNB,30.655258178710938,31.164146423339844,30.102983474731445,30.633960723876957,514504830,-0.0007903583252216739,-0.0007906708230304768,0.026379970896409144,0.024858210510427144,6.246662822472093e-07,0.002942992388476086
2020-10-24,BNB,30.633960723876957,30.841915130615234,30.46013832092285,30.58882141113281,407454460,-0.0014735056021980553,-0.0014745922791921837,0.026324811766299538,0.023705421175729664,2.1712187597090534e-06,0.0029078195550416583
2020-10-25,BNB,30.58882141113281,30.966110229492188,29.96166610717773,30.107540130615234,391997739,-0.01573389422393412,-0.01585898579096084,0.02648621254875538,0.02310760679175211,0.00024755542744994745,0.0025328021857985382
2020-10-26,BNB,30.107542037963867,31.31110382080078,29.992475509643555,31.154560089111328,624224136,0.03477600474677822,0.034184982760515285,0.027752042087572086,0.024202907208218556,0.0012093705061479415,0.003348646654043772
2020-10-27,BNB,31.15468406677246,32.345069885253906,30.99955177307129,31.638721466064453,715978374,0.0155406263342599,0.015421107475651593,0.020039183724188076,0.02361099509715379,0.0002415110668610923,0.0037259082123550086
2020-10-28,BNB,31.638784408569336,31.92716407775879,29.868392944335938,30.363506317138672,477279858,-0.0403055208881804,-0.041140296098015845,0.02627852085915847,0.02516830522631891,0.0016245350140675467,0.0027322526314547306
2020-10-29,BNB,30.36355400085449,30.42120361328125,29.512840270996094,29.842477798461918,426303252,-0.01715969536702222,-0.017308629170935376,0.02425520205860491,0.024705010540619753,0.00029445514508900385,0.0023262639668537167
2020-10-30,BNB,29.842683792114254,30.19415664672852,27.585996627807617,28.508411407470703,531974962,-0.04470360671793727,-0.04573362719528338,0.028684178738329222,0.026049808886277444,0.0019984124535920066,0.001286751131849697
2020-10-31,BNB,28.508411407470703,28.892671585083008,28.169597625732425,28.431215286254883,360596998,-0.0027078366490667083,-0.0027115094704909994,0.028627728969510182,0.02531712604820709,7.3323793180288195e-06,0.0012265994337346219
2020-11-01,BNB,28.431215286254883,28.665218353271484,28.10133171081543,28.461565017700195,338657898,0.0010674792174636405,0.0010669098666678538,0.028774922822923422,0.024665432932936472,1.1395118797167862e-06,0.0012502481333715916
2020-11-02,BNB,28.461469650268555,29.278024673461918,27.83302497863769,27.883930206298828,390864652,-0.02029525822076672,-0.020504036611372928,0.02196798547246557,0.02431829472291942,0.00041189750624759917,0.0008001514931656232
2020-11-03,BNB,27.88392639160156,27.88392639160156,25.897151947021484,26.8570499420166,457901613,-0.03682695576573558,-0.03752219045636966,0.018230706087889785,0.024724070677905368,0.0013562246709714451,0.0
2020-11-04,BNB,26.85738754272461,26.95651626586914,25.96685218811035,26.931514739990234,383972480,0.002772635048689187,0.0027687983862728772,0.018676862686026675,0.024221490981106795,7.687505113219691e-06,5.8023434045181934e-05
2020-11-05,BNB,26.931575775146484,27.89942741394043,26.718618392944336,27.675859451293945,299236756,0.02763842726597332,0.02726338071397912,0.025113545422234332,0.02463122843158031,0.0007638826617364974,0.0006380214658467827
2020-11-06,BNB,27.67580795288086,29.417892456054688,27.67580795288086,29.01799964904785,343104562,0.04849497809149894,0.04735578173606306,0.028407632527635573,0.02630227661371652,0.0023517629000949624,0.0016838254613311472
2020-11-07,BNB,29.01799964904785,29.844575881958008,26.98603820800781,27.738094329833984,362934993,-0.044107289775084935,-0.04510960002695232,0.033599361356513466,0.02706536025154208,0.001945453011303312,0.0006865152705510741
2020-11-08,BNB,27.738094329833984,28.68533706665039,27.5147762298584,28.305116653442383,321186882,0.020442007185710986,0.02023587380950204,0.03477134408409675,0.026938725382295192,0.0004178756577806596,0.0011283425942173178
2020-11-09,BNB,28.30513572692871,28.923385620117188,27.408660888671875,28.01802062988281,335957338,-0.010142901973331342,-0.01019469169991271,0.0339999811918678,0.026472846540451452,0.00010287846044060883,0.0009046355857924584
2020-11-10,BNB,28.018600463867188,28.468074798583984,27.70500946044922,28.193342208862305,310738349,0.006257457701794422,0.0062379611038371925,0.029585832993328013,0.026051830018257453,3.9155776889746335e-05,0.0010412472513235459
2020-11-11,BNB,28.193321228027344,28.62005615234375,27.87151527404785,27.956178665161133,279645463,-0.008412040755729211,-0.008447621649695577,0.030169645794339332,0.02562055186101109,7.076242967604927e-05,0.0008564479419809057
2020-11-12,BNB,27.955781936645508,28.157188415527344,27.34979248046875,27.61480712890625,266092376,-0.01221095130144878,-0.012286117494518588,0.02908888912726339,0.02567233596309004,0.00014910733168635367,0.0005904491162565511
2020-11-13,BNB,27.61427497863769,28.48151397705078,27.562482833862305,28.182172775268555,292737428,0.020545703749218047,0.02033748790844121,0.022503017284524827,0.02597943391838254,0.0004221259425506325,0.0010325439591494575
2020-11-14,BNB,28.182172775268555,28.182172775268555,27.40985870361328,27.93620109558105,254114574,-0.008727917526052398,-0.008766228880008754,0.014545897365445547,0.025840290741516777,7.617654434157261e-05,0.0008408812954249942
2020-11-15,BNB,27.93620109558105,28.17245483398437,27.114181518554688,27.62103080749512,254946427,-0.011281787634890184,-0.011345909731754054,0.012284057373711606,0.024873335707912406,0.00012727873223876104,0.0005952986453487757
2020-11-16,BNB,27.62103080749512,28.1802921295166,27.500865936279297,28.064109802246094,275039274,0.01604136347549856,0.015914060409759446,0.01379150231374517,0.0250261993795151,0.00025732534215305923,0.000940548555753983
2020-11-17,BNB,28.17127799987793,28.750810623168945,28.17127799987793,28.530580520629883,320321793,0.016621611078020182,0.01648498399674536,0.015035849732973198,0.025097986798092886,0.00027627795482896325,0.0013040254428024684
2020-11-18,BNB,28.530521392822266,28.781078338623047,27.543642044067383,28.07616233825684,327690836,-0.015927407507339786,-0.016055611792572592,0.016115808038265983,0.024898837592426122,0.0002536823099048638,0.0009499399668277673
2020-11-19,BNB,28.0760498046875,28.33826065063477,27.654972076416016,28.094104766845703,282317319,0.0006390627170727026,0.0006388586034508341,0.015096622124764406,0.023971789819537074,4.084011563523451e-07,0.0009639208188567348
2020-11-20,BNB,28.092193603515625,29.27153587341309,28.092193603515625,28.891996383666992,321436881,0.028400677773612326,0.02800485546579046,0.016846907454354663,0.023732044381235818,0.0008065984980005572,0.0015856429327101385
2020-11-21,BNB,28.891996383666992,30.732030868530277,28.350330352783203,30.39129066467285,419204706,0.05189306620062539,0.050591461050735226,0.023623328183444075,0.02502175318655759,0.0026928903197024896,0.002753902367981361
2020-11-22,BNB,30.39129066467285,31.073448181152344,29.08958625793457,29.925071716308597,426289161,-0.015340544549698687,-0.015459428095926904,0.02433874750808588,0.025178343872509376,0.0002353323070812901,0.0023906216616990973
2020-11-23,BNB,29.925092697143555,31.04421043395996,29.8188419342041,30.965368270874023,433686948,0.034763377158373965,0.034172779476523855,0.025868119987426146,0.02598503473915141,0.0012084923914553567,0.0032012272117555203
2020-11-24,BNB,30.971752166748047,35.11366271972656,30.851287841796875,33.80315017700195,840230024,0.09164373183951913,0.08768457119644617,0.03908796804039629,0.03062034495529325,0.008398573585473692,0.005412444535183003
2020-11-25,BNB,33.85777282714844,35.28230667114258,30.77440071105957,31.342960357666016,599500600,-0.07277989792234607,-0.07556430677999197,0.05261295796325616,0.03312476967624795,0.005296913541587114,0.003495449315892774
2020-11-26,BNB,31.31772994995117,31.73126792907715,26.537389755249023,28.20491600036621,659590250,-0.10011959053932462,-0.10549340286396734,0.06905800348392681,0.03774922542780497,0.01002393240976202,0.0010502656216979257
2020-11-27,BNB,28.23048591613769,28.708818435668945,27.301118850708008,28.475187301635746,361093513,0.009582418230425604,0.009536798063660883,0.06824946769308869,0.03714904829579623,9.182273914279297e-05,0.001260862701798394
2020-11-28,BNB,28.47495460510254,29.62014579772949,27.98564720153809,29.143911361694336,338275296,0.023484448160949523,0.023212931241625417,0.06543237473918216,0.03729775835070679,0.0005515193054243254,0.0017819366514917128
2020-11-29,BNB,29.164108276367188,30.451854705810547,28.959318161010746,30.117603302001957,347773041,0.033409789380138166,0.0328638098086007,0.0666213366178315,0.03680054992921875,0.001116214026425193,0.002540643471575606
2020-11-30,BNB,30.12430953979492,31.533784866333008,29.78583526611328,31.392786026000977,389608481,0.042340112897172544,0.04146829400502795,0.06728440277598728,0.03749351663738873,0.0017926851601453167,0.00353427378677114
2020-12-01,BNB,31.411508560180664,31.87190818786621,29.484134674072266,30.10830307006836,467818960,-0.040916500844135006,-0.0417771389047649,0.05623206470305961,0.03837964237502132,0.0016741600413281007,0.0025333966729688996
2020-12-02,BNB,30.147504806518555,30.910140991210938,29.7489013671875,30.297361373901367,371441750,0.006279274637067012,0.006259642134471689,0.05032169245182971,0.03813900388428545,3.9429289967713054e-05,0.002680712080002338
2020-12-03,BNB,30.303985595703125,30.76911735534668,29.978309631347656,30.704429626464844,324897560,0.01343576582593542,0.013346306337953757,0.026924944317940697,0.03740412630592363,0.00018051980332937407,0.002997902195966498
2020-12-04,BNB,30.71600151062012,31.116619110107425,28.9255313873291,29.072208404541016,362626786,-0.05315914484589479,-0.05462425149792206,0.036724279289091624,0.03889146430605704,0.0028258946807468224,0.0017260652610032385
2020-12-05,BNB,29.075138092041016,30.00295066833496,28.757482528686523,29.72948837280273,307895991,0.022608532489710953,0.022356747546134155,0.036646459382129626,0.038793609326516244,0.0005111457413383158,0.002238221903141139
2020-12-06,BNB,29.72870635986328,30.13364791870117,29.096031188964844,29.54080390930176,249993855,-0.006346710751792939,-0.006366936744911005,0.0342263030572954,0.037862924900467776,4.028073736692409e-05,0.0020911977948211828
2020-12-07,BNB,29.53038215637207,29.65660095214844,29.090274810791016,29.378135681152344,238972454,-0.005506560642318803,-0.00552177763527852,0.028058878455344775,0.03691065091146624,3.0322210107534468e-05,0.0019644456990105365
2020-12-08,BNB,29.380874633789062,29.48814010620117,27.51166534423828,27.636306762695312,323672206,-0.05928997460429419,-0.0611203426827856,0.03210093021836405,0.038420111239732775,0.0035153010885778505,0.0006072017647173306
2020-12-09,BNB,27.636606216430664,28.37883758544922,26.996044158935547,28.129304885864254,323390504,0.017838784588771972,0.01768154074325964,0.033449651770117064,0.0385067934285909,0.0003182222356046084,0.0009913489706792733
2020-12-10,BNB,28.131521224975582,28.23805046081543,27.432506561279297,27.696189880371094,263890750,-0.015397287890708378,-0.015517057132791726,0.031809204598714884,0.038604943457361804,0.00023707647438935483,0.0006538630627189835
2020-12-11,BNB,27.697120666503903,27.741119384765625,26.765226364135746,27.361003875732425,278060132,-0.012102242441521582,-0.012176070841686142,0.026817273146646083,0.038638986700610625,0.00014646427211336628,0.0003926840417283354
2020-12-12,BNB,27.3582706451416,28.241863250732425,27.328489303588867,28.164451599121094,238973887,0.029364701932639292,0.0289418177055681,0.028201514915484886,0.03892989304975293,0.0008622857195927498,0.0010187355083998918
2020-12-13,BNB,28.165477752685547,29.251371383666992,28.061973571777344,29.10169219970703,265728020,0.0332774312074724,0.03273572252811798,0.0321380275709538,0.0392141655887587,0.0011073874277680578,0.0017490392177018483
2020-12-14,BNB,29.10685920715332,30.17433738708496,28.693622589111328,30.029577255249023,335453986,0.03188423027686804,0.031386480802453036,0.034423578571600284,0.03953699521534938,0.0010166041403483488,0.0024720530280772503
2020-12-15,BNB,30.02699089050293,30.296968460083008,29.38098526000977,29.547283172607425,294288115,-0.016060635104588328,-0.01619100486978629,0.023344094930972777,0.039606828189484335,0.0002579439999627349,0.0020962464771154756
2020-12-16,BNB,29.54994773864746,30.59629821777344,29.06476211547852,30.49019432067871,347039607,0.031911940687170626,0.03141333462716123,0.024714634222321077,0.0398917315592183,0.001018371958421496,0.002830968712311139
2020-12-17,BNB,30.493614196777344,31.452747344970703,29.83370018005371,30.18413352966309,479985920,-0.010038007229361878,-0.010088727731229721,0.023796203969790788,0.03988739013685558,0.00010076158913672133,0.002592484239049031
2020-12-18,BNB,30.183979034423828,31.1792106628418,29.70016860961914,30.9383602142334,359055461,0.02498752146816141,0.0246804383388621,0.021384916019075155,0.039929425842889776,0.0006243762291218274,0.0031801823659247325
2020-12-19,BNB,30.94263458251953,34.165428161621094,30.940622329711918,33.296356201171875,534843839,0.07621593292632434,0.07345112276411662,0.030820057673017733,0.04203709229119438,0.00580886843182997,0.005017547514963001
2020-12-20,BNB,33.29351806640625,35.5438117980957,32.67152786254883,34.16029739379883,583559932,0.02594701916951947,0.025616107178942367,0.030599702473206387,0.041995463537153235,0.0006732478037834108,0.005690735869372502
2020-12-21,BNB,34.20123672485352,35.563411712646484,31.64373207092285,32.269527435302734,583000547,-0.05534992674973982,-0.056940712920590913,0.042203131756541924,0.04255542559379408,0.0030636143912015634,0.004217436149681376
2020-12-22,BNB,32.20479202270508,33.75624465942383,30.592924118041992,33.482948303222656,563925549,0.03760268477289341,0.03691294150026286,0.04131433571013485,0.04287013830693434,0.0014139619021295903,0.005162941242218246
2020-12-23,BNB,33.47770690917969,34.38151931762695,30.074295043945312,31.097898483276367,582613805,-0.07123177440490613,-0.07389605935257074,0.052671506984839946,0.04463430812694706,0.0050739656848714405,0.0033044955781189695
2020-12-24,BNB,31.114107131958008,32.70521545410156,30.455808639526367,32.50059127807617,488263504,0.04510571013517639,0.04411803832473867,0.05431671454396831,0.04211730979435464,0.002034525086798554,0.004397482534096979
2020-12-25,BNB,32.4889030456543,33.43528366088867,31.86425399780273,33.164974212646484,421026462,0.020442179924845982,0.020236043088225533,0.05416108288182373,0.0399803336618383,0.0004178827200797761,0.004915173851790945
2020-12-26,BNB,33.17020034790039,33.945316314697266,32.60174560546875,33.47713851928711,434464851,0.009412469451629768,0.009368448178047913,0.046089524520775554,0.034954900056620546,8.859458117786359e-05,0.005158414222415946
2020-12-27,BNB,33.47984313964844,34.85247802734375,32.08786392211914,33.51184844970703,567285548,0.0010368248887200338,0.0010362877570373693,0.044850759839390256,0.03496225340625677,1.0750058498693104e-06,0.0051854604162315295
2020-12-28,BNB,33.53205490112305,35.9766731262207,33.40126419067383,35.84455871582031,611476292,0.06960852277707397,0.06729271496483215,0.04487779626302606,0.036725538866280084,0.004845346443206425,0.007003122774226101
2020-12-29,BNB,35.85218048095703,39.48423385620117,35.34263229370117,38.95283126831055,938849532,0.08671532483167033,0.08315968316048374,0.052079794698009545,0.03922306412993264,0.007519547560662101,0.009425108092815528
2020-12-30,BNB,38.94734954833984,39.15659713745117,36.90449142456055,38.13629913330078,501223201,-0.020962074088669458,-0.02118489776241805,0.03865354371171854,0.03908981985304247,0.00043940855009886746,0.008788861171172275
2020-12-31,BNB,38.12228775024414,38.16325378417969,36.744083404541016,37.37603378295898,404140896,-0.019935477946729674,-0.0201368706549324,0.04213246040303296,0.038379696311114465,0.0003974232809645452,0.008196457678343155
2021-01-01,BNB,37.37457275390625,38.92817687988281,37.04630661010742,37.90501022338867,459165743,0.014152824333941938,0.014053608146003387,0.04221090138290328,0.038394843604066475,0.00020030243662741906,0.008608639413041415
2021-01-02,BNB,37.91710662841797,38.83625411987305,36.92560195922852,38.24159240722656,521965394,0.008879622557922628,0.008840430545519288,0.042233659423291416,0.03838245124672952,7.88476967711684e-05,0.008870906345553826
2021-01-03,BNB,38.25372695922852,41.6063232421875,37.8181037902832,41.14897918701172,758008613,0.07602682306806208,0.07327538993079916,0.0459872183942615,0.03852459337183397,0.005780077825822416,0.011136360219751291
2021-01-04,BNB,41.198280334472656,43.13212203979492,38.14398193359375,40.92635345458984,807877171,-0.005410237065908818,-0.005424925400666817,0.04409490744350086,0.03860711123275969,2.927066510933366e-05,0.010962888863439879
2021-01-05,BNB,40.937278747558594,41.73460006713867,38.97895431518555,41.73460006713867,644270927,0.0197488059483637,0.0195563282889945,0.03307679698727263,0.03848665840138264,0.0003900153363861255,0.011592679654413015
2021-01-06,BNB,41.775535583496094,42.19270324707031,40.592529296875,42.16595458984375,641021601,0.010335657272650511,0.010282609575795722,0.030120912208291616,0.038342384220336735,0.00010682581125769341,0.0119287937832277
2021-01-07,BNB,42.196624755859375,44.47003555297852,41.49586868286133,43.44948959350586,829964770,0.030440079351867988,0.02998597249800569,0.02619254530814486,0.03594802199422814,0.0009265984309480198,0.012928932246720766
2021-01-08,BNB,43.56868743896485,43.5904655456543,40.534481048583984,42.39531707763672,650561500,-0.024262023000304778,-0.02456119480137982,0.03158581943185934,0.03668060209198369,0.0005886457600673181,0.012107514461253396
2021-01-09,BNB,42.37369537353516,44.11974334716797,41.59010314941406,43.93285369873047,590039660,0.0362666616758196,0.03562450615674862,0.03217001760333242,0.036444874326359164,0.001315270749108362,0.013305572565938974
2021-01-10,BNB,43.944122314453125,45.155418395996094,40.59486389160156,42.4484748840332,701488832,-0.03378744355821717,-0.034371431249955696,0.02689332442025527,0.0372307870615909,0.0011415913421997108,0.012148935354848315
2021-01-11,BNB,42.47262191772461,42.477500915527344,35.17088317871094,38.371360778808594,890728694,-0.09604854158749054,-0.10097961647800544,0.04694876098178307,0.04230513779352809,0.0092253223410839,0.008972022668360568
2021-01-12,BNB,38.279518127441406,39.930908203125,37.18550109863281,38.111610412597656,567249584,-0.00676938114622172,-0.0067923973358203285,0.04536201567484977,0.04221720455856228,4.582452110282209e-05,0.008769623566339384
2021-01-13,BNB,38.10942459106445,40.40154266357422,37.14378356933594,40.13593292236328,542384725,0.05311563819660825,0.051753044972829884,0.05135473648747705,0.042772827479840396,0.0028212710210329893,0.010346988265202242
2021-01-14,BNB,40.11882781982422,41.87310028076172,39.65635681152344,41.79368209838867,534108764,0.04130336721540884,0.04047316621352751,0.05277903642055574,0.04282191596791237,0.0017059681433309096,0.011638716740885789
2021-01-15,BNB,41.794952392578125,42.41106033325195,39.095462799072266,40.91897964477539,562019413,-0.020929059362467695,-0.02115117673008027,0.052583733604022374,0.043082521989178106,0.00043802552579769665,0.010957143144938343
2021-01-16,BNB,40.91943359375,43.91791915893555,40.73382186889648,43.17182540893555,604218252,0.05505625467002084,0.0535940874685696,0.05537736523168512,0.043634907187448405,0.003031191178290192,0.0127125745859395
2021-01-17,BNB,43.1561393737793,46.654544830322266,41.09147262573242,45.68461227416992,664875513,0.05820432287568478,0.05657343660115745,0.057226105439198115,0.044366872742079615,0.0033877432014169625,0.014670553750754432
2021-01-18,BNB,45.76753234863281,46.803802490234375,44.15646362304688,45.353172302246094,586905636,-0.007254958626653929,-0.007281403822488865,0.034690561201407046,0.042926579949103524,5.263442467446026e-05,0.014412293661770255
2021-01-19,BNB,45.33563995361328,47.09810256958008,41.94388961791992,42.7855339050293,750638729,-0.05661430649449051,-0.0582800730704635,0.0456159664707608,0.044566948974665725,0.00320517969985211,0.012411573841842202
2021-01-20,BNB,42.66294860839844,42.75456237792969,40.30640411376953,42.60689926147461,684094133,-0.004175117785165439,-0.0041838579253182205,0.04325040667465812,0.042990404473308604,1.7431608520004757e-05,0.012272380615773824
2021-01-21,BNB,42.60602569580078,42.63518905639648,38.44939041137695,38.64583969116211,621983627,-0.09296756250681004,-0.09757706600794348,0.054926186862045936,0.046580320941545114,0.008642967678457632,0.009185898345205577
2021-01-22,BNB,38.63531112670898,41.40969467163086,36.95341491699219,40.85757064819336,561072899,0.05723076467496324,0.05565300347117496,0.05999954336167737,0.0451321169457797,0.0032753604252810206,0.010909292872595967
2021-01-23,BNB,40.86509323120117,41.85029220581055,39.58652877807617,40.81547927856445,468609053,-0.001030197560969448,-0.001030728579210553,0.055184631832662645,0.04468311120539852,1.0613070146273996e-06,0.010876495015407139
2021-01-24,BNB,40.86247253417969,42.191524505615234,40.50406265258789,41.88160705566406,450486066,0.02612067274338048,0.02578535459213433,0.049987199713361234,0.044747012512153794,0.0006822895445667799,0.011707228414834068
2021-01-25,BNB,41.87605285644531,43.3535270690918,40.6336555480957,41.62370300292969,507172505,-0.0061579311508175305,-0.006176969406598485,0.050003498396727464,0.04482968983492303,3.792011605820892e-05,0.011506267971765159
2021-01-26,BNB,41.65512847900391,42.47721481323242,40.00783157348633,41.69473648071289,546536514,0.001706563151726348,0.0017051086274208636,0.0458382664320725,0.044826133002674774,2.9123577908301662e-06,0.01156161769976164
2021-01-27,BNB,41.75617218017578,42.04783630371094,39.73080062866211,40.994876861572266,519618043,-0.01678532299788882,-0.01692779305276451,0.046150190352496644,0.043506466269477205,0.0002817470681434553,0.011016282728645879
2021-01-28,BNB,40.986419677734375,43.076507568359375,40.50751876831055,42.52910614013672,533847527,0.037424902720042175,0.03674158758250503,0.026756969313103143,0.04119955451552884,0.0014006233436046202,0.012211763731447941
2021-01-29,BNB,42.38618087768555,44.00945281982422,41.90700149536133,42.85234832763672,651771603,0.00760049332884849,0.007571755104027207,0.01881050516508782,0.04093764605711671,5.7767498841870397e-05,0.012463636055786587
2021-01-30,BNB,42.853511810302734,44.98825454711914,42.6800651550293,44.77227783203125,533768579,0.04480336736076396,0.04382870250647052,0.02305464910045233,0.041298078507145716,0.002007341726863569,0.013959657075128917
2021-01-31,BNB,44.79869842529297,45.70771026611328,43.42907333374024,44.27599334716797,512545443,-0.011084637836054623,-0.011146530228869548,0.023939986533407655,0.04140161405369701,0.0001228691959564937,0.013572949115680641
2021-02-01,BNB,44.30907440185547,52.1386833190918,43.524192810058594,51.607696533203125,1256933735,0.16559093612078413,0.15322819971967383,0.06296198461482742,0.050630766641744436,0.02742035812535761,0.01928585787028969
2021-02-02,BNB,51.551883697509766,52.911865234375,49.3870735168457,51.05640411376953,1006694242,-0.01068236826030211,-0.010739834371974167,0.06414312183239046,0.049262241679481,0.00011411299164870995,0.01885628738585837
2021-02-03,BNB,51.05010223388672,52.677433013916016,49.95558547973633,52.242637634277344,714000888,0.023233785087263703,0.02296798978278939,0.06087643783677533,0.04926360629427607,0.0005398087694811572,0.019780607928079418
2021-02-04,BNB,52.2422103881836,57.0709114074707,51.60264205932617,55.92512512207031,940905214,0.07048816167307792,0.068114770297128,0.062210285562057085,0.050489684550526145,0.004968580936049971,0.02265002509813367
2021-02-05,BNB,56.01080322265625,68.46395874023438,56.01080322265625,67.84556579589844,1431595319,0.21315000454283894,0.19322028640751554,0.08711274410936112,0.06253690216691801,0.04543292443661226,0.03193850666323885
2021-02-06,BNB,67.8546371459961,75.4018783569336,62.208126068115234,72.73359680175781,2114553792,0.07204643293217083,0.0695693760129711,0.08636383082713871,0.0632843924466036,0.00519068849824979,0.035747290845796
2021-02-07,BNB,72.86821746826172,74.612548828125,64.49789428710938,68.59052276611328,1493688265,-0.05696231477369207,-0.05864903402278528,0.0952413439516458,0.06433103835031868,0.0032447053043771776,0.032518981770994666
2021-02-08,BNB,68.52555847167969,79.83154296875,67.85923767089844,79.83154296875,2133574291,0.16388590944214632,0.15176432856219635,0.0949522724926535,0.06958109191511569,0.026858591313679382,0.04127805467627807
2021-02-09,BNB,79.80702209472656,115.13184356689452,78.44632720947266,107.89927673339844,4425849540,0.3515870133643231,0.3012794674693715,0.13519419661071036,0.09110806494080441,0.12361342796644469,0.06314860751746713
2021-02-10,BNB,107.70855712890624,148.07476806640625,107.70855712890624,129.73715209960938,7000323240,0.2023913044400545,0.1843123275941958,0.1307897234903753,0.09256791490061989,0.04096224011294682,0.08016481592035453
2021-02-11,BNB,129.30523681640625,131.5356903076172,119.09626007080078,124.43425750732422,2809765027,-0.040874140571651396,-0.04173297243012966,0.14714602738498858,0.09343249338957973,0.0016706953674711187,0.07603276744917006
2021-02-12,BNB,124.15943145751952,140.2431640625,121.72706604003906,136.94839477539062,2981627650,0.10056826406771324,0.0958266501084948,0.14253639356483838,0.09399246808424948,0.010113975737593303,0.08578386109563525
2021-02-13,BNB,136.92799377441406,138.4705352783203,125.72859954833984,133.4526824951172,2116751635,-0.02552576308767085,-0.025857197621211424,0.15171116969605242,0.09488458791998675,0.0006515645812078997,0.08305998032975713
2021-02-14,BNB,133.47377014160156,138.7567596435547,128.73171997070312,136.426513671875,2312597445,0.02228378719076418,0.022039131504887018,0.1406620051757125,0.09420090745463851,0.0004965671715632658,0.08537720809162135
2021-02-15,BNB,136.2767791748047,139.21975708007812,119.7349853515625,129.56788635253906,2414986848,-0.05027341925508633,-0.051581145554919085,0.15011704140087784,0.09575458265291986,0.0025274166835976847,0.08003292299673818
2021-02-16,BNB,129.7397918701172,133.28060913085938,126.79663848876952,130.05665588378906,1925775294,0.003772304581091346,0.0037652072833446286,0.09128286248640557,0.09593805211075455,1.4230281852522754e-05,0.08041377525755841
2021-02-17,BNB,130.08013916015625,175.11614990234375,127.09211730957033,164.67010498046875,5236224271,0.2661413125031311,0.2359739387432947,0.11211309692673334,0.10399524650328242,0.07083119822088929,0.10738479022557867
2021-02-18,BNB,165.01882934570312,199.45562744140625,163.27488708496094,195.93263244628903,6110987389,0.18984944152144845,0.1738267793892666,0.11830971838172011,0.10512883066492776,0.03604281044600587,0.13174474620291196
2021-02-19,BNB,195.98785400390625,342.8796081542969,195.3857421875,332.61602783203125,17982945189,0.6976040370570289,0.5292178669714958,0.2655639857702349,0.15658373791797198,0.48665139251826456,0.23824929859616983
2021-02-20,BNB,332.91845703125,334.4550476074219,227.91375732421875,255.9537353515625,9680520706,-0.23048285730591034,-0.26199204824622774,0.2984001079813094,0.1636790493088067,0.05312234751189663,0.17851356315419645
2021-02-21,BNB,254.53927612304688,307.5881042480469,250.5408172607422,293.923583984375,8505963719,0.14834653059725578,0.13832310826899666,0.2947086960808091,0.16417130480341643,0.022006693140242544,0.20809990553078686
2021-02-22,BNB,294.61236572265625,295.47857666015625,223.0193634033203,267.5097961425781,7885768925,-0.08986617366233884,-0.09416362837426613,0.299454616299152,0.16644306110208118,0.008075929168709644,0.1875181176467371
